manufacturer,model,serial_number,manufactured_date,device_type,equipment_age_years,capital_status,date_confidence,date_source,date_method,device_type_source
Hillrom,CENTURY,12M1281998,1998-12-01,Hospital Bed,28,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""12""=Dec, trailing year 1998",static_map
Hillrom,CENTURY,12M0591998,1998-12-01,Hospital Bed,28,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""12""=Dec, trailing year 1998",static_map
Hillrom,PCENTURYK3256,12M0551998,1998-12-01,Hospital Bed,28,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""12""=Dec, trailing year 1998",static_map
Hillrom,CENTURY,12M0561998,1998-12-01,Hospital Bed,28,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""12""=Dec, trailing year 1998",static_map
Hillrom,CENTURY,12M1101998,1998-12-01,Hospital Bed,28,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""12""=Dec, trailing year 1998",static_map
Hillrom,CENTURY,02R2981999,1999-02-01,Hospital Bed,27,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""02""=Feb, trailing year 1999",static_map
Hillrom,CENTURY,02R3141999,1999-02-01,Hospital Bed,27,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""02""=Feb, trailing year 1999",static_map
Hillrom,PCENTURYK3256,02R3391999,1999-02-01,Hospital Bed,27,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""02""=Feb, trailing year 1999",static_map
Hillrom,CENTURY,02R3241999,1999-02-01,Hospital Bed,27,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""02""=Feb, trailing year 1999",static_map
Hillrom,CENTURY,02R3631999,1999-02-01,Hospital Bed,27,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""02""=Feb, trailing year 1999",static_map
Hillrom,CENTURYP1400,10L9791999,1999-10-01,Hospital Bed,27,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""10""=Oct, trailing year 1999",static_map
Hillrom,CENTURYP1400,10L7601999,1999-10-01,Hospital Bed,27,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""10""=Oct, trailing year 1999",static_map
Hillrom,CENTURYP1400,10L2981999,1999-10-01,Hospital Bed,27,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""10""=Oct, trailing year 1999",static_map
Hillrom,CENTURYP1400,10L2591999,1999-10-01,Hospital Bed,27,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""10""=Oct, trailing year 1999",static_map
Hillrom,CENTURYP1400,10L7571999,1999-10-01,Hospital Bed,27,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""10""=Oct, trailing year 1999",static_map
Hillrom,CENTURYP1400,10L7531999,1999-10-01,Hospital Bed,27,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""10""=Oct, trailing year 1999",static_map
Hillrom,CENTURYP1400,10L7541999,1999-10-01,Hospital Bed,27,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""10""=Oct, trailing year 1999",static_map
Hillrom,CENTURY,10L9201999,1999-10-01,Hospital Bed,27,End of Life (Replace),High,serial_rule,"Hillrom format A: month ""10""=Oct, trailing year 1999",static_map
Hillrom,CENTURYP1400,B334AG6731,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 334 ~ Nov",static_map
Hillrom,CENTURYP1400,B333AG6698,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 333 ~ Nov",static_map
Hillrom,CENTURYP1400,B333AG6701,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 333 ~ Nov",static_map
Hillrom,CENTURYP1400,B333AG6703,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 333 ~ Nov",static_map
Hillrom,CENTURYP1400,B334AG6725,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 334 ~ Nov",static_map
Hillrom,CENTURYP1400,B334AG6738,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 334 ~ Nov",static_map
Hillrom,CENTURYP1400,B334AG6737,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 334 ~ Nov",static_map
Hillrom,CENTURYP1400,B332AG6683,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 332 ~ Nov",static_map
Hillrom,CENTURYP1400,B334AG6727,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 334 ~ Nov",static_map
Hillrom,CENTURYP1400,B334AG6740,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 334 ~ Nov",static_map
Hillrom,CENTURYP1400,B333AG6695,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 333 ~ Nov",static_map
Hillrom,CENTURYP1400,B334AG6735,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 334 ~ Nov",static_map
Hillrom,CENTURYP1400,B333AG6797,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 333 ~ Nov",static_map
Hillrom,CENTURYP1400,B332AG6681,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 332 ~ Nov",static_map
Hillrom,CENTURYP1400,B333AG6699,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 333 ~ Nov",static_map
Hillrom,CENTURYP1400,B333AG6700,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 333 ~ Nov",static_map
Hillrom,CENTURYP1400,B333AG6706,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 333 ~ Nov",static_map
Hillrom,CENTURYP1400,B333AG6708,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 333 ~ Nov",static_map
Hillrom,CENTURYP1400,B332AG6677,2000-11-01,Hospital Bed,26,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""B""~2000, Julian day 332 ~ Nov",static_map
ZOLL Medical,M SERIES,T03D45722,2003-04-01,Defibrillator/Monitor,23,End of Life (Replace),High,serial_rule,"ZOLL date code: ""03""=2003, ""D""=Apr",static_map
ZOLL Medical,M SERIES,T03G48599,2003-07-01,Defibrillator/Monitor,23,End of Life (Replace),High,serial_rule,"ZOLL date code: ""03""=2003, ""G""=Jul",static_map
Philips,MX500,DE351B7530,2003-12-01,Patient Monitor,23,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""3""=2003, week 51 ~ Dec",static_map
ZOLL Medical,M SERIES,T04A54870,2004-01-01,Defibrillator/Monitor,22,End of Life (Replace),High,serial_rule,"ZOLL date code: ""04""=2004, ""A""=Jan",static_map
ZOLL Medical,M SERIES,T04D57875,2004-04-01,Defibrillator/Monitor,22,End of Life (Replace),High,serial_rule,"ZOLL date code: ""04""=2004, ""D""=Apr",static_map
ZOLL Medical,M SERIES,T04F60157,2004-06-01,Defibrillator/Monitor,22,End of Life (Replace),High,serial_rule,"ZOLL date code: ""04""=2004, ""F""=Jun",static_map
ZOLL Medical,M SERIES,T04G0718,2004-07-01,Defibrillator/Monitor,22,End of Life (Replace),High,serial_rule,"ZOLL date code: ""04""=2004, ""G""=Jul",static_map
ZOLL Medical,M SERIES,T04H61597,2004-08-01,Defibrillator/Monitor,22,End of Life (Replace),High,serial_rule,"ZOLL date code: ""04""=2004, ""H""=Aug",static_map
Hillrom,CENTURYP1400,G192AG4641,2005-07-01,Hospital Bed,21,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""G""~2005, Julian day 192 ~ Jul",static_map
Philips,INTELLIVUE MP20,DE54011343,2005-10-01,Patient Monitor,21,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""5""=2005, week 40 ~ Oct",static_map
Philips,INTELLIVUE MP20,DE54011333,2005-10-01,Patient Monitor,21,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""5""=2005, week 40 ~ Oct",static_map
Philips,INTELLIVUE MP20,DE54011319,2005-10-01,Patient Monitor,21,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""5""=2005, week 40 ~ Oct",static_map
Philips,INTELLIVUE MP20,DE54011330,2005-10-01,Patient Monitor,21,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""5""=2005, week 40 ~ Oct",static_map
Philips,MX500,DE671R3701,2006-01-01,Patient Monitor,20,End of Life (Replace),Medium,serial_rule,"Philips year digit ""6""=2006; week ""71"" out of range",static_map
Philips,MX500,DE671R3663,2006-01-01,Patient Monitor,20,End of Life (Replace),Medium,serial_rule,"Philips year digit ""6""=2006; week ""71"" out of range",static_map
Philips,MX500,DE671R3664,2006-01-01,Patient Monitor,20,End of Life (Replace),Medium,serial_rule,"Philips year digit ""6""=2006; week ""71"" out of range",static_map
Philips,MX500,DE671R3705,2006-01-01,Patient Monitor,20,End of Life (Replace),Medium,serial_rule,"Philips year digit ""6""=2006; week ""71"" out of range",static_map
Philips,MX500,DE671R3760,2006-01-01,Patient Monitor,20,End of Life (Replace),Medium,serial_rule,"Philips year digit ""6""=2006; week ""71"" out of range",static_map
Philips,MX500,DE671R3685,2006-01-01,Patient Monitor,20,End of Life (Replace),Medium,serial_rule,"Philips year digit ""6""=2006; week ""71"" out of range",static_map
Philips,MX500,DE671R3691,2006-01-01,Patient Monitor,20,End of Life (Replace),Medium,serial_rule,"Philips year digit ""6""=2006; week ""71"" out of range",static_map
Philips,MX500,DE671T5134,2006-01-01,Patient Monitor,20,End of Life (Replace),Medium,serial_rule,"Philips year digit ""6""=2006; week ""71"" out of range",static_map
Philips,MX500,DE671T5131,2006-01-01,Patient Monitor,20,End of Life (Replace),Medium,serial_rule,"Philips year digit ""6""=2006; week ""71"" out of range",static_map
Philips,MX500,DE671T4113,2006-01-01,Patient Monitor,20,End of Life (Replace),Medium,serial_rule,"Philips year digit ""6""=2006; week ""71"" out of range",static_map
Philips,MX500,DE671T5132,2006-01-01,Patient Monitor,20,End of Life (Replace),Medium,serial_rule,"Philips year digit ""6""=2006; week ""71"" out of range",static_map
Philips,MX500,DE671T5133,2006-01-01,Patient Monitor,20,End of Life (Replace),Medium,serial_rule,"Philips year digit ""6""=2006; week ""71"" out of range",static_map
Philips,INTELLIVUE MP20,DE62229313,2006-05-01,Patient Monitor,20,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""6""=2006, week 22 ~ May",static_map
Philips,INTELLIVUE MP20,DE62223081,2006-05-01,Patient Monitor,20,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""6""=2006, week 22 ~ May",static_map
Philips,INTELLIVUE MP20,DE62229345,2006-05-01,Patient Monitor,20,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""6""=2006, week 22 ~ May",static_map
Hillrom,P3200,H195AD1457,2006-07-01,Hospital Bed,20,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""H""~2006, Julian day 195 ~ Jul",static_map
ZOLL Medical,M SERIES,T0787302,2007-01-01,Defibrillator/Monitor,19,End of Life (Replace),Medium,serial_rule,"ZOLL serial year ""07""=2007; no month letter present",static_map
Philips,MX500,DE7770D7J2,2007-01-01,Patient Monitor,19,End of Life (Replace),Medium,serial_rule,"Philips year digit ""7""=2007; week ""77"" out of range",static_map
Philips,INTELLIVUE MP20,DE72870252,2007-07-01,Patient Monitor,19,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""7""=2007, week 28 ~ Jul",static_map
Philips,INTELLIVUE MP20,DE72832824,2007-07-01,Patient Monitor,19,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""7""=2007, week 28 ~ Jul",static_map
Philips,INTELLIVUE MP20,DE72870263,2007-07-01,Patient Monitor,19,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""7""=2007, week 28 ~ Jul",static_map
Philips,INTELLIVUE MP20,DE72856013,2007-07-01,Patient Monitor,19,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""7""=2007, week 28 ~ Jul",static_map
Philips,INTELLIVUE MP20,DE72856005,2007-07-01,Patient Monitor,19,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""7""=2007, week 28 ~ Jul",static_map
Philips,INTELLIVUE MP30,DE728A5916,2007-07-01,Patient Monitor,19,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""7""=2007, week 28 ~ Jul",static_map
Philips,M3002A,DE73608832,2007-09-01,Patient Monitor,19,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""7""=2007, week 36 ~ Sep",static_map
Hillrom,P3200,I288AD1837,2007-10-01,Hospital Bed,19,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""I""~2007, Julian day 288 ~ Oct",static_map
Hillrom,P3200,I288AD1864,2007-10-01,Hospital Bed,19,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""I""~2007, Julian day 288 ~ Oct",static_map
Philips,INTELLIVUE MP50,DE882061716,2008-01-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips year digit ""8""=2008; week ""82"" out of range",static_map
ZOLL Medical,M SERIES,T08103497,2008-01-01,Defibrillator/Monitor,18,End of Life (Replace),Medium,serial_rule,"ZOLL serial year ""08""=2008; no month letter present",static_map
Hillrom,P3200,J121AD6108,2008-04-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 121 ~ Apr",static_map
Hillrom,P3200,J121AD6107,2008-04-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 121 ~ Apr",static_map
Hillrom,P3200,J121AD6110,2008-04-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 121 ~ Apr",static_map
Hillrom,P3200,J140AD7241,2008-05-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 140 ~ May",static_map
Hillrom,P3200,J140AD7236,2008-05-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 140 ~ May",static_map
Hillrom,P3200,J140AD7193,2008-05-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 140 ~ May",static_map
Hillrom,P3200,J134AT6928,2008-05-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 134 ~ May",static_map
Hillrom,P3200,J127AD6526,2008-05-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 127 ~ May",static_map
Philips,INTELLIVUE MP50,DE82001700,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82061694,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82061728,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82061726,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82061785,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82061747,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82099472,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82061749,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82061730,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82061733,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82061720,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82061717,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82061736,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82061763,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82061695,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82099502,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82099483,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE82061791,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Philips,INTELLIVUE MP50,DE820A3726,2008-05-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 20 ~ May",static_map
Hillrom,P3200,J140AD7282,2008-05-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 140 ~ May",static_map
Hillrom,P3200,J129AD6633,2008-05-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 129 ~ May",static_map
Hillrom,P3200,J128AD6593,2008-05-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 128 ~ May",static_map
Hillrom,P3200,J141AD7277,2008-05-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 141 ~ May",static_map
Hillrom,P3200,J128AD6595,2008-05-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 128 ~ May",static_map
Hillrom,P3200,J148AD7733,2008-05-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 148 ~ May",static_map
Hillrom,P3200,J128AD6617,2008-05-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 128 ~ May",static_map
Philips,M3002A,DE83623218,2008-09-01,Patient Monitor,18,End of Life (Replace),Medium,serial_rule,"Philips date code: year ""8""=2008, week 36 ~ Sep",static_map
GE Healthcare,APEX PRO CH,RT908362478GA,2008-09-01,Telemetry Transmitter,18,End of Life (Replace),High,serial_rule,"GE documented format: year ""08""=2008, fiscal week 36 ~ Sep",static_map
Welch Allyn,SPOT VITAL SIGNS,200810466,2008-10-01,Vital Signs Monitor,18,End of Life (Replace),High,serial_rule,Welch Allyn numeric serial YYYYMM prefix: 2008-10 (Oct),static_map
Hillrom,P3200,J303AD1205,2008-10-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 303 ~ Oct",static_map
Hillrom,P3200,J304AD1213,2008-10-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 304 ~ Oct",static_map
Hillrom,P3200,J304AD1237,2008-10-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 304 ~ Oct",static_map
Hillrom,P3200,J304AD1225,2008-10-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 304 ~ Oct",static_map
Hillrom,P3200,J303AD1201,2008-10-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 303 ~ Oct",static_map
Hillrom,P3200,J304AD1247,2008-10-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 304 ~ Oct",static_map
Hillrom,P3200,J304AD1215,2008-10-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 304 ~ Oct",static_map
Hillrom,P3200,J309AD1600,2008-11-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 309 ~ Nov",static_map
Hillrom,P3200,J312AD1963,2008-11-01,Hospital Bed,18,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""J""~2008, Julian day 312 ~ Nov",static_map
GE Healthcare,PATIENT DATA MODULE (PDM),SA308511468GR,2008-12-01,Patient Monitor,18,End of Life (Replace),High,serial_rule,"GE documented format: year ""08""=2008, fiscal week 51 ~ Dec",static_map
ZOLL Medical,M SERIES,T098109977,2009-01-01,Defibrillator/Monitor,17,End of Life (Replace),Medium,serial_rule,"ZOLL serial year ""09""=2009; no month letter present",static_map
ZOLL Medical,M SERIES,T09B109955,2009-02-01,Defibrillator/Monitor,17,End of Life (Replace),High,serial_rule,"ZOLL date code: ""09""=2009, ""B""=Feb",static_map
ZOLL Medical,M SERIES,T09B109792,2009-02-01,Defibrillator/Monitor,17,End of Life (Replace),High,serial_rule,"ZOLL date code: ""09""=2009, ""B""=Feb",static_map
ZOLL Medical,M SERIES,T09K116484,2009-11-01,Defibrillator/Monitor,17,End of Life (Replace),High,serial_rule,"ZOLL date code: ""09""=2009, ""K""=Nov",static_map
GE Healthcare,PATIENT DATA MODULE (PDM),SA309517777GR,2009-12-01,Patient Monitor,17,End of Life (Replace),High,serial_rule,"GE documented format: year ""09""=2009, fiscal week 51 ~ Dec",static_map
Welch Allyn,FILAC3000,A1051223,2010-01-01,Thermometer,16,End of Life (Replace),High,serial_rule,"Welch Allyn ""A10"" = year 2010; month not encoded",static_map
Hillrom,CENTURYP1400,L070HE0786,2010-03-01,Hospital Bed,16,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""L""~2010, Julian day 70 ~ Mar",static_map
Hillrom,CENTURYP1400,L070HE0791,2010-03-01,Hospital Bed,16,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""L""~2010, Julian day 70 ~ Mar",static_map
ZOLL Medical,M SERIES,T10G121505,2010-07-01,Defibrillator/Monitor,16,End of Life (Replace),High,serial_rule,"ZOLL date code: ""10""=2010, ""G""=Jul",static_map
Hillrom,CENTURYP1400,L230HE3537,2010-08-01,Hospital Bed,16,End of Life (Replace),Low,serial_rule,"Hillrom format B (documented letter code, extrapolated): ""L""~2010, Julian day 230 ~ Aug",static_map
GE Healthcare,PATIENT DATA MODULE (PDM),SA310465295GR,2010-11-01,Patient Monitor,16,End of Life (Replace),High,serial_rule,"GE documented format: year ""10""=2010, fiscal week 46 ~ Nov",static_map
ZOLL Medical,PROPAQ MD,AI10L000824,2010-12-01,Defibrillator/Monitor,16,End of Life (Replace),High,serial_rule,"ZOLL date code: ""10""=2010, ""L""=Dec",static_map
ZOLL Medical,PROPAQ MD,AI10L000796,2010-12-01,Defibrillator/Monitor,16,End of Life (Replace),High,serial_rule,"ZOLL date code: ""10""=2010, ""L""=Dec",static_map
ZOLL Medical,PROPAQ MD,AI10L000816,2010-12-01,Defibrillator/Monitor,16,End of Life (Replace),High,serial_rule,"ZOLL date code: ""10""=2010, ""L""=Dec",static_map
ZOLL Medical,PROPAQ MD,AI10L000819,2010-12-01,Defibrillator/Monitor,16,End of Life (Replace),High,serial_rule,"ZOLL date code: ""10""=2010, ""L""=Dec",static_map
GE Healthcare,PATIENT DATA MODULE (PDM),SA310518384GR,2010-12-01,Patient Monitor,16,End of Life (Replace),High,serial_rule,"GE documented format: year ""10""=2010, fiscal week 51 ~ Dec",static_map
GE Healthcare,PATIENT DATA MODULE (PDM),SA310518261GR,2010-12-01,Patient Monitor,16,End of Life (Replace),High,serial_rule,"GE documented format: year ""10""=2010, fiscal week 51 ~ Dec",static_map
GE Healthcare,PATIENT DATA MODULE (PDM),SA310496411GR,2010-12-01,Patient Monitor,16,End of Life (Replace),High,serial_rule,"GE documented format: year ""10""=2010, fiscal week 49 ~ Dec",static_map
GE Healthcare,PATIENT DATA MODULE (PDM),SA310507316GR,2010-12-01,Patient Monitor,16,End of Life (Replace),High,serial_rule,"GE documented format: year ""10""=2010, fiscal week 50 ~ Dec",static_map
GE Healthcare,PATIENT DATA MODULE (PDM),SA310496410GR,2010-12-01,Patient Monitor,16,End of Life (Replace),High,serial_rule,"GE documented format: year ""10""=2010, fiscal week 49 ~ Dec",static_map
Edan Instruments,F9EXPRESS,560039-M11330014,2011-01-01,Fetal Monitor,15,End of Life (Replace),Medium,serial_rule,"Edan M-block ""M11"" = year 2011; month not encoded",static_map
Welch Allyn,FILAC3000,A1155231X,2011-01-01,Thermometer,15,End of Life (Replace),High,serial_rule,"Welch Allyn ""A11"" = year 2011; month not encoded",static_map
Welch Allyn,FILAC3000,A1156405,2011-01-01,Thermometer,15,End of Life (Replace),High,serial_rule,"Welch Allyn ""A11"" = year 2011; month not encoded",static_map
Welch Allyn,FILAC3000,A1156388,2011-01-01,Thermometer,15,End of Life (Replace),High,serial_rule,"Welch Allyn ""A11"" = year 2011; month not encoded",static_map
GE Healthcare,PATIENT DATA MODULE (PDM),SA311069819GR,2011-02-01,Patient Monitor,15,End of Life (Replace),High,serial_rule,"GE documented format: year ""11""=2011, fiscal week 6 ~ Feb",static_map
